,area/volume,volume,area,space_group_core,space_group_shell,h_range_max_koe,Tb,TN,Tc,x,y,z,shape,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,id,sphericity,max/min,core,shell,formula
273,0.05555555555555556,659583.10368,36643.50576,225.0,225.0,20.0,5.0,525.0,720.0,54.0,54.0,54.0,1.0,25.0,10.146000000000015,24528.0,0.0012500000000006395,3.0,0.0,0.00020799999999998597,0.0,2.0,<built-in function id>,1.0,1.0,NiO,NiO,NiO-NiO
274,0.05555555555555556,659583.10368,36643.50576,225.0,225.0,20.0,5.0,525.0,720.0,54.0,54.0,54.0,1.0,25.0,23.555999999999983,16981.0,9.000000000014552e-05,3.0,1.0,0.0,1.0,2.0,<built-in function id>,1.0,1.0,NiO,NiO,NiO-NiO
275,0.05555555555555556,659583.10368,36643.50576,225.0,225.0,20.0,5.0,525.0,720.0,54.0,54.0,54.0,1.0,2.0,17.80000000000001,8.5,3.399999999942338e-05,7.5,0.0,3.0999999999892225e-05,0.0,2.0,<built-in function id>,1.0,1.0,NiO,NiO,NiO-NiO
276,0.05555555555555556,659583.10368,36643.50576,225.0,225.0,20.0,5.0,525.0,720.0,54.0,54.0,54.0,1.0,50.0,12.697999999999979,17.0,7.599999999996498e-05,7.0,0.0,3.500000000000725e-05,0.0,2.0,<built-in function id>,1.0,1.0,NiO,NiO,NiO-NiO
277,0.05555555555555556,659583.10368,36643.50576,225.0,225.0,20.0,5.0,525.0,720.0,54.0,54.0,54.0,1.0,100.0,7.094000000000108,21.0,4.2999999999793204e-05,5.0,0.0,1.399999999995849e-05,0.0,2.0,<built-in function id>,1.0,1.0,NiO,NiO,NiO-NiO
278,0.05555555555555556,659583.10368,36643.50576,225.0,225.0,20.0,5.0,525.0,720.0,54.0,54.0,54.0,1.0,200.0,32.284599999999955,18.0,7.800000000024454e-05,5.0,1.0,2.4999999999941735e-05,1.0,2.0,<built-in function id>,1.0,1.0,NiO,NiO,NiO-NiO
279,0.05555555555555556,659583.10368,36643.50576,225.0,225.0,20.0,5.0,525.0,720.0,54.0,54.0,54.0,1.0,300.0,32.1746,22.5,8.500000000033481e-05,4.5,1.0,9.699999999890352e-06,1.0,2.0,<built-in function id>,1.0,1.0,NiO,NiO,NiO-NiO
280,0.20270270270270274,13579.175105706658,2752.5354943999987,227.0,227.0,25.0,90.0,290.0,850.0,14.799999999999997,14.800000000000004,14.8,1.0,5.0,24.599999999999966,7412.0,19.8,168.0,0.0,0.0,1.0,0.004999999999999893,<built-in function id>,1.0,1.0000000000000004,CoO,NiFe2O4,CoO-NiFe2O4
281,0.16574585635359115,24838.42003758667,4116.865199600001,227.0,227.0,25.0,90.6,290.0,850.0,18.1,18.1,18.1,1.0,5.0,10.399999999999977,6052.0,9.1,520.0,0.0,0.0,1.0,0.004999999999999893,<built-in function id>,1.0,1.0,CoO,NiFe2O4,CoO-NiFe2O4
282,0.24000000000000002,8181.223958333332,1963.4937499999999,227.0,227.0,25.0,148.8,290.0,850.0,12.5,12.5,12.500000000000004,1.0,5.0,8.299999999999955,9624.0,7.9,632.0,0.0,0.0,1.0,0.004999999999999893,<built-in function id>,1.0,1.0000000000000002,CoO,NiFe2O4,CoO-NiFe2O4
283,1.5,33.51029333333333,50.26544,225.0,0.0,80.0,5.0,525.0,720.0,2.0,2.0,2.0,1.0,2.0,53.00000000000006,0.2699999999999818,1.8000000000000007,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,NiO,0,NiO
284,1.5,33.51029333333333,50.26544,225.0,0.0,80.0,5.0,525.0,720.0,2.0,2.0,2.0,1.0,5.0,50.860000000000014,275.8600000000001,1.3499999999999996,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,NiO,0,NiO
285,1.5,33.51029333333333,50.26544,225.0,0.0,80.0,5.0,525.0,720.0,2.0,2.0,2.0,1.0,5.0,66.0,275.8600000000001,1.3499999999999996,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,NiO,0,NiO
286,0.75,268.08234666666664,201.06176,225.0,0.0,80.0,5.0,525.0,720.0,4.0,4.0,4.0,1.0,2.0,5.8799999999999955,2.0399999999999636,0.3000000000000025,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,NiO,0,NiO
287,0.75,268.08234666666664,201.06176,225.0,0.0,80.0,5.0,525.0,720.0,4.0,4.0,4.0,1.0,20.000000000000007,5.680000000000007,0.6799999999998363,0.09000000000000163,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,NiO,0,NiO
288,0.75,268.08234666666664,201.06176,225.0,0.0,80.0,5.0,525.0,720.0,4.0,4.0,4.0,1.0,5.0,5.740000000000009,2482.75,0.29499999999999993,827.586,0.0,0.1100000000000001,1.0,8.0,<built-in function id>,1.0,1.0,NiO,0,NiO
289,0.75,268.08234666666664,201.06176,225.0,0.0,80.0,5.0,525.0,720.0,4.0,4.0,4.0,1.0,5.0,5.670000000000016,2344.83,0.3410000000000011,0.0,1.0,0.0,1.0,8.0,<built-in function id>,1.0,1.0,NiO,0,NiO
290,0.5000000000000001,904.7779199999999,452.38896,225.0,0.0,80.0,5.0,525.0,720.0,6.0,6.0,6.0,1.0,5.0,4.600000000000023,2711.86,0.1999999999999975,1355.93,0.0,0.10400000000000009,1.0,8.0,<built-in function id>,1.0,1.0,NiO,0,NiO
291,0.5000000000000001,904.7779199999999,452.38896,225.0,0.0,80.0,5.0,525.0,720.0,6.0,6.0,6.0,1.0,5.0,4.529999999999916,2305.0,0.16000000000000192,0.0,1.0,0.0,1.0,8.0,<built-in function id>,1.0,1.0,NiO,0,NiO
292,0.42857142857142855,1436.7538266666666,615.75164,225.0,0.0,80.0,5.0,525.0,720.0,7.0,7.0,7.0,1.0,5.0,4.050000000000011,3172.4,0.20800000000000018,2068.9,1.0,0.1171875,1.0,8.0,<built-in function id>,1.0,1.0,NiO,0,NiO
293,0.42857142857142855,1436.7538266666666,615.75164,225.0,0.0,80.0,5.0,525.0,720.0,7.0,7.0,7.0,1.0,5.0,3.82000000000005,1724.13,0.1429999999999989,0.0,1.0,0.0,1.0,8.0,<built-in function id>,1.0,1.0,NiO,0,NiO
294,0.33333333333333337,3053.6254799999997,1017.8751599999999,225.0,0.0,80.0,5.0,525.0,720.0,9.0,9.0,9.0,1.0,2.0,2.939999999999941,1.1300000000001091,0.11999999999999922,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,NiO,0,NiO
295,0.33333333333333337,3053.6254799999997,1017.8751599999999,225.0,0.0,80.0,5.0,525.0,720.0,9.0,9.0,9.0,1.0,20.000000000000007,2.5299999999999727,0.8000000000001819,0.07000000000000028,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,NiO,0,NiO
296,0.33333333333333337,3053.6254799999997,1017.8751599999999,225.0,0.0,80.0,5.0,525.0,720.0,9.0,9.0,9.0,1.0,140.0,1.468999999999994,0.11000000000012733,0.009999999999999787,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,NiO,0,NiO
297,0.33333333333333337,3053.6254799999997,1017.8751599999999,225.0,0.0,80.0,5.0,525.0,720.0,9.0,9.0,9.0,1.0,5.0,3.2339999999999804,2847.4576,0.20895520000000012,2847.4576,1.0,0.20895520000000012,1.0,8.0,<built-in function id>,1.0,1.0,NiO,0,NiO
298,0.33333333333333337,3053.6254799999997,1017.8751599999999,225.0,0.0,80.0,5.0,525.0,720.0,9.0,9.0,9.0,1.0,5.0,3.089999999999975,1491.52,0.143200000000002,0.0,1.0,0.0,1.0,8.0,<built-in function id>,1.0,1.0,NiO,0,NiO
299,0.33333333333333337,3053.6254799999997,1017.8751599999999,225.0,225.0,90.0,60.0,796.0,720.0,9.0,9.0,9.0,1.0,300.0,4.610000000000014,964.7290000000003,0.0,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
300,0.30000000000000004,4188.786666666666,1256.636,225.0,225.0,90.0,60.0,796.0,720.0,10.0,10.0,9.999999999999996,1.0,300.0,8.009999999999991,2553.787,0.6793599999999991,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0000000000000004,Ni,NiO,Ni-NiO
301,0.27272727272727276,5575.275053333333,1520.52956,225.0,225.0,90.0,60.0,796.0,720.0,11.0,11.0,11.0,1.0,300.0,12.20999999999998,2553.787,0.6793599999999991,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
302,0.1875,17157.270186666665,3216.98816,225.0,225.0,90.0,60.0,796.0,720.0,16.0,16.0,16.0,1.0,300.0,28.409999999999968,63.59999999999991,0.7368000000000006,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
303,0.13043478260869568,50964.967373333326,6647.60444,225.0,225.0,90.0,60.0,796.0,720.0,23.0,23.0,23.0,1.0,300.0,40.31,68.09999999999991,2.526,0.0,1.0,0.0,1.0,0.0,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
304,0.33333333333333337,3053.6254799999997,1017.8751599999999,225.0,225.0,90.0,60.0,796.0,720.0,9.0,9.0,9.0,1.0,5.0,37.81499999999994,411.10000000000036,2.6099999999999994,22.200000000000045,0.0,1.239,1.0,0.4999999999999998,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
305,0.30000000000000004,4188.786666666666,1256.636,225.0,225.0,90.0,60.0,796.0,720.0,10.0,10.0,9.999999999999996,1.0,5.0,36.97000000000003,512.9499999999998,4.210000000000001,24.049999999999955,0.0,0.0,1.0,0.4999999999999998,<built-in function id>,1.0,1.0000000000000004,Ni,NiO,Ni-NiO
306,0.27272727272727276,5575.275053333333,1520.52956,225.0,225.0,90.0,60.0,796.0,720.0,11.0,11.0,11.0,1.0,5.0,36.129999999999995,637.02,6.31,40.778999999999996,0.0,0.0,1.0,0.4999999999999998,<built-in function id>,1.0,1.0,Ni,NiO,Ni-NiO
