,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,area/volume
10,-1.1350012184335831,-0.3412906526900923,-344.0,-0.0808268503269587,0.8634956177943649,-0.6072061206571409,-0.9979603354297882,-0.4324717029926405,-2.2202516968129236,-0.7200920490624405,-0.11597339982049765,0.3024311798165168,-0.5566730433837798
11,-1.1350012184335831,-0.3046623329607926,-635.0,0.6751492257372639,0.8634956177943649,-0.6089244709310566,-0.9962825034927315,-0.4324717029926405,-2.2202516968129236,-0.7200920490624405,-0.097337113362884,0.3024311798165168,-0.5566730433837798
12,-1.1350012184335831,-0.35544250349459444,0.0,-0.5848109010364404,0.8634956177943649,-0.640404647949194,-1.0188313448999207,-0.4324717029926405,-2.2202516968129236,-0.7200920490624405,-0.1801366549999657,0.3024311798165188,-0.6876291031626842
13,-1.1350012184335831,-0.33019116186303177,-229.0,-0.45881488835907003,0.8634956177943649,-0.640404647949194,-1.0188313448999207,-0.4324717029926405,-2.2202516968129236,-0.7200920490624405,-0.12240131727801293,0.3024311798165188,-0.6876291031626842
14,-1.1350012184335831,-0.3215890564720599,-350.0,-0.3328188756816996,0.8634956177943649,-0.640404647949194,-1.0188313448999207,-0.4324717029926405,-2.2202516968129236,-0.7200920490624405,-0.1207560097263511,0.3024311798165188,-0.6876291031626842
15,-1.1350012184335831,-0.30549479477282215,-502.0,-0.0808268503269587,0.8634956177943649,-0.640404647949194,-1.0185463386255778,-0.4324717029926405,-2.2202516968129236,-0.7200920490624405,-0.11974638918328594,0.3024311798165188,-0.6876291031626842
16,0.9573497270684258,-0.42758919387048777,-207.23848058252432,-0.3328188756816996,-1.3070531360348538,0.41226654899604775,-0.27924006298003434,-0.4324717029926405,0.5530050940969494,-0.6954647584334491,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
17,0.9573497270684258,-0.4256467829757522,-130.0,-0.3328188756816996,-1.3070531360348538,0.41226654899604775,-0.2849401884668929,-0.4324717029926405,0.5530050940969494,-0.6954647584334491,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
18,0.9573497270684258,-0.4983484478929986,-137.00000000000006,-0.3328188756816996,-1.3070531360348538,-0.20633954961364045,-0.6041472157309672,-0.4324717029926405,0.5530050940969494,-0.6954647584334491,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
19,0.9573497270684258,-0.4517305864193445,-38.0,-0.3328188756816996,-1.3070531360348538,-0.11796724981225647,-0.6183975294481133,-0.4324717029926405,0.5530050940969494,-0.6954647584334491,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
20,0.9573497270684258,-0.4553379209381391,-73.0,-0.3328188756816996,-1.3070531360348538,-0.005047088954932384,-0.5813467137835332,-0.4324717029926405,0.5530050940969494,-0.6954647584334491,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
21,0.9573497270684258,-0.3937357468479532,-81.0,-0.3328188756816996,-1.3070531360348538,-0.014866233377308352,-0.567096400066387,-0.4324717029926405,0.5530050940969494,-0.6954647584334491,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
22,-1.1350012184335831,-0.6011713560421804,-109.0,-0.5848109010364404,-0.6464513413911787,-0.6364180753137094,-0.6739737529449833,2.9187316189419628,0.5870327847829602,1.7015915294550445,-0.12404662482967482,-1.167682947653401,4.693462170807685
23,-1.1350012184335831,-0.600774549245113,0.0,-0.5848109010364404,-0.6464513413911787,-0.6265989308913334,-0.5069600761800301,2.9187316189419628,0.5870327847829602,1.7015915294550445,-0.12404662482967482,-1.1676829476534,3.249972307480914
24,-1.1350012184335831,-0.5973170578524836,0.0,-0.5848109010364404,-0.6464513413911787,-0.5824127809906414,-0.33852136804336247,0.40532912749101024,0.5870327847829602,1.7015915294550445,-0.12404662482967482,-1.8583297383136181,0.2454328227620091
25,-1.1350012184335831,-0.5869612329108362,0.0,-0.5848109010364404,-0.6464513413911787,-0.45623677516310973,-0.19886829361532993,0.40532912749101024,0.5870327847829602,1.7015915294550445,-0.12404662482967482,-1.8583297383136181,-0.11618447867291981
26,-1.1350012184335831,-0.21503394453227895,0.0,-0.45881488835907003,-0.8351947112893716,0.927771631170788,1.1001903048397148,-0.4324717029926405,0.5870327847829602,1.7015915294550445,-0.12404662482967482,0.3024311798165188,-0.28144335842472673
27,-1.1350012184335831,-0.603516123479397,0.0,-0.45881488835907003,-0.8351947112893716,-0.6418186047460162,-1.0339366774400955,-0.4324717029926405,-0.5358810078553934,1.7015915294550445,-0.12404662482967482,0.3024311798165188,-0.38720049543460955
28,0.3621921247922988,-0.3531533722551486,0.0,1.9351093525109682,0.8634956177943649,0.880737929387607,1.0886475507288265,-0.4324717029926405,0.5870327847829602,2.1120463732715673,-0.12404662482967482,0.3024311798165168,-0.49847035014871127
29,0.3621921247922988,-0.23825491180430156,112.78100000000006,1.9351093525109682,0.8634956177943649,1.2823409362627856,1.2189524193584111,-0.4324717029926405,0.5870327847829602,1.7015915294550445,-0.12404662482967482,0.3024311798165168,-0.49847035014871127
30,0.3621921247922988,-0.15494962581269361,226.736,1.9351093525109682,0.8634956177943649,1.4005143393860808,1.3355769868195353,-0.4324717029926405,0.5870327847829602,1.2911366856385216,-0.12404662482967482,0.3024311798165168,-0.6506111288178875
31,0.3621921247922988,0.11635175988226312,170.0,1.9351093525109682,0.8634956177943649,2.1060689618559087,1.4108471438735015,-0.4324717029926405,0.5870327847829602,0.8806818418219988,-0.12404662482967482,0.3024311798165168,-0.49847035014871127
32,0.3621921247922988,1.0760310797443324,169.13099999999997,1.9351093525109682,0.8634956177943649,2.688246034658582,1.442197834051223,-0.4324717029926405,0.5870327847829602,0.059772154188952965,-0.12404662482967482,0.3024311798165168,-0.49847035014871127
33,0.3621921247922988,1.5976880019944997,112.77999999999996,1.9351093525109682,0.8634956177943649,2.853600426731394,1.456448147768369,-0.4324717029926405,0.5870327847829602,-0.35068268962756993,-0.12404662482967482,0.3024311798165168,-0.6506111288178875
34,0.3621921247922988,0.5388684462960321,56.17999999999995,1.9351093525109682,0.8634956177943649,2.4519974198562147,1.452144553025791,-0.4324717029926405,0.5870327847829602,0.47022699800547585,-0.12404662482967482,0.3024311798165168,-0.49847035014871127
35,0.3621921247922988,1.8844347454062171,90.0,1.9351093525109682,0.8634956177943649,2.9481096917967626,1.4658533548216859,-0.4324717029926405,0.5870327847829602,-0.7200920490624405,-0.12404662482967482,0.3024311798165168,-0.6506111288178875
36,0.9573497270684258,-0.45411142720174885,50.0,-0.45881488835907003,-1.1749327771061189,-0.4289346440966933,-0.5137432255093918,-0.4324717029926405,0.025575888463783385,-0.7200920490624405,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
37,0.9573497270684258,-0.4830866480057904,-142.77999999999997,-0.45881488835907003,-1.1749327771061189,-0.4289346440966933,-0.5137432255093918,-0.4324717029926405,0.025575888463783385,-0.7200920490624405,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
38,0.9573497270684258,-0.5258196876899733,-137.21000000000004,-0.45881488835907003,-1.1749327771061189,-0.4289346440966933,-0.5137432255093918,-0.4324717029926405,0.025575888463783385,-0.7200920490624405,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
39,0.9573497270684258,-0.45562650769964264,-71.0,-0.45881488835907003,-1.1749327771061189,-0.4289346440966933,-0.5137432255093918,-0.4324717029926405,0.025575888463783385,-0.7200920490624405,-0.12404662482967482,0.3024311798165188,-0.6090554672953417
40,-1.1350012184335831,-0.14250307303013401,-346.379,-0.3328188756816996,-1.3976499535859865,-0.0352615782570256,-0.14357707639280287,-0.4324717029926405,0.484949712724928,-0.7447193396914319,-0.12404662482967482,0.3024311798165188,-0.5147671042545304
41,-1.1350012184335831,-0.2364587367012125,-952.57,-0.3328188756816996,-1.3976499535859865,-0.08099129766091513,0.549877389836451,-0.4324717029926405,0.484949712724928,-0.7447193396914319,-0.12404662482967482,0.3024311798165188,-0.5147671042545304
42,-1.1350012184335831,-0.306365549828205,-629.898,-0.3328188756816996,-1.3976499535859865,0.1373305051695197,-0.466204178948992,-0.4324717029926405,0.484949712724928,-0.7447193396914319,-0.12404662482967482,0.3024311798165188,-0.5147671042545304
43,-1.1350012184335831,-0.35880079318795693,-519.698,-0.3328188756816996,-1.3976499535859865,0.1373305051695197,-0.466204178948992,-0.4324717029926405,0.484949712724928,-0.7447193396914319,-0.12404662482967482,0.3024311798165188,-0.5147671042545304
44,-1.1350012184335831,-0.37977813713292463,-472.1585,0.6751492257372639,-1.3976499535859865,-0.3536267159492805,-0.15269727717177642,-0.4324717029926405,0.484949712724928,-0.7447193396914319,-0.12404662482967482,0.3024311798165168,-1.0097810102187887
45,-1.1350012184335831,-0.40991464216474727,-278.3,0.6751492257372639,-1.3976499535859865,-0.3536267159492805,-0.15269727717177642,-0.4324717029926405,0.484949712724928,-0.7447193396914319,-0.12404662482967482,0.3024311798165168,-1.0097810102187887
46,-1.1350012184335831,-0.4270161826565408,-185.144,0.6751492257372639,-1.3976499535859865,-0.3536267159492805,-0.15269727717177642,-0.4324717029926405,0.484949712724928,-0.7447193396914319,-0.12404662482967482,0.3024311798165168,-1.0097810102187887
47,-1.1350012184335831,-0.4356834975561217,-108.06499999999994,0.6751492257372639,-1.3976499535859865,-0.3536267159492805,-0.15269727717177642,-0.4324717029926405,0.484949712724928,-0.7447193396914319,-0.12404662482967482,0.3024311798165168,-1.0097810102187887
48,-1.1350012184335831,-0.5632804692313026,-76.83000000000004,-0.3328188756816996,1.6184690973871367,-0.6422113705229113,-0.8407024234355934,3.756532449425613,-1.7949055632377897,-0.7200920490624405,-0.1109589511232736,1.8447723801037001,-0.8825919333319028
49,0.9759484021395547,-0.2744162204570527,-440.0,0.6751492257372639,-1.250430125065396,0.15304113624532123,0.6726808933253298,-0.4324717029926405,0.5530050940969494,-0.7200920490624405,0.03450119378501412,0.3024311798165168,-0.8629087524052176
50,0.9759484021395547,-0.2744162204570527,-551.72,-0.3328188756816996,-1.250430125065396,0.15304113624532123,0.6726808933253298,-0.4324717029926405,0.5530050940969494,-0.7200920490624405,-0.12404662482967482,0.3024311798165168,-0.8629087524052176
51,0.8364583391060875,-0.021966626213681603,-551.72,0.6751492257372639,-1.250430125065396,11.530483778452396,9.923129539673594,-0.4324717029926405,0.6210604754689708,-0.7200920490624405,20.69657257438231,0.3024311798165188,0.13351597553679734
52,0.9759484021395547,0.726102871190101,-96.76699999999994,-0.5848109010364404,-0.26896460159479274,-0.3909394647543094,-0.039834792531978726,-0.4324717029926405,0.5530050940969494,1.7015915294550445,-0.12404662482967482,0.3024311798165188,-0.26296812318600576
53,0.9759484021395547,0.7021905721319149,-207.23848058252432,-0.5848109010364404,-0.26896460159479274,-0.2036883806195989,0.13116897207377531,-0.4324717029926405,0.5530050940969494,1.7015915294550445,-0.12404662482967482,0.3024311798165188,-0.26296812318600576
54,0.9759484021395547,0.7006544026014497,-207.23848058252432,-0.5848109010364404,-0.26896460159479274,-0.11305767760106838,0.4731765012852834,-0.4324717029926405,0.5530050940969494,1.7015915294550445,-0.12404662482967482,0.3024311798165188,-0.26296812318600576
55,0.9759484021395547,-0.5999087889606023,-93.23059999999998,-0.5848109010364404,-0.26896460159479274,-0.6292991956074868,0.03711690154061067,-0.4324717029926405,0.5530050940969494,0.9627728105853034,-0.12404662482967482,0.3024311798165188,-0.26296812318600576
56,0.9759484021395547,-0.5999087889606023,-82.03059999999994,0.6751492257372639,-0.26896460159479274,-0.6288573341084799,0.03711690154061067,-0.4324717029926405,0.5530050940969494,0.9627728105853034,-0.12404662482967482,0.3024311798165188,-0.26296812318600576
57,0.9759484021395547,-0.45894525545693377,-82.03059999999994,-0.5848109010364404,-0.26896460159479274,-0.49134021647310383,0.01716646233660595,-0.4324717029926405,0.5530050940969494,0.22395409171556213,-0.12404662482967482,0.3024311798165188,-0.26296812318600576
58,0.9759484021395547,-0.44812325190054975,0.0,0.6751492257372639,-0.26896460159479274,-0.5058234544961085,0.01716646233660595,-0.4324717029926405,0.5530050940969494,0.22395409171556213,0.6219507764351941,0.3024311798165188,-0.26296812318600576
59,0.9759484021395547,0.007510846550284363,-2.5,-0.5848109010364404,-0.26896460159479274,-0.39049760325530236,-0.09968611014399269,-0.4324717029926405,0.5530050940969494,-0.7447193396914319,-0.12404662482967482,0.3024311798165188,-0.26296812318600576
60,0.9759484021395547,-0.4291153738592086,0.0,-0.5848109010364404,-0.26896460159479274,0.011154499341988026,0.5244776306670095,-0.4324717029926405,0.5530050940969494,-0.7447193396914319,-0.12404662482967482,0.3024311798165188,-0.26296812318600576
61,0.9759484021395547,-0.3906833868705116,-719.0,0.6751492257372639,-0.26896460159479274,0.45218137107300616,0.5244776306670095,-0.4324717029926405,0.5530050940969494,-0.7447193396914319,1.5938040325191012,0.3024311798165188,-0.26296812318600576
62,-1.1350012184335831,-0.5793691811851268,0.0,-0.5848109010364404,-0.8351947112893716,-0.5131878128128906,-1.032226639794038,3.756532449425613,0.5530050940969494,1.7015915294550445,-0.12404662482967482,-2.5027669379368476,2.1987483287061775
63,-1.1350012184335831,-0.5972976337435363,-207.23848058252432,-0.5848109010364404,-0.8351947112893716,-0.5622835349247706,0.9652113333109062,-0.4324717029926405,0.5870327847829602,1.7015915294550445,-0.12404662482967482,0.3024311798165168,-0.6519138141320737
64,0.9759484021395547,-0.5932241206100051,0.0,-0.5848109010364404,-0.8351947112893716,-0.5770122515583346,-0.14443209521583167,-0.4324717029926405,0.5530050940969494,1.7015915294550445,-0.12404662482967482,0.3024311798165188,-0.8086161895328137
65,0.9573497270684258,-0.5756869251032495,-329.0,-0.5848109010364404,-0.8351947112893716,-0.5372447166477118,0.10352336346251177,-0.4324717029926405,0.5870327847829602,1.7015915294550445,-0.12404662482967482,0.3024311798165188,-0.6350404492357226
66,0.9759484021395547,-0.5769633665483614,0.0,0.02349784816990405,-0.8351947112893716,-0.2210682662472045,-0.09683604740056341,-0.4324717029926405,0.5530050940969494,-0.26859172086426536,1.483867573385331,0.3024311798165188,-0.8086161895328137
67,0.9573497270684258,-0.5632305215225809,0.0,-0.27889258225578506,-0.8351947112893716,-0.24267038397643168,0.24203641279317253,-0.4324717029926405,0.5870327847829602,-0.26859172086426536,-1.6496954454615875,0.3024311798165188,-0.6350404492357226
68,-0.6235376539775365,-0.3537775798705354,0.0,0.6751492257372639,0.48600887799797904,-0.641499482552289,-0.15394275459065493,-0.4324717029926405,-0.5358810078553934,-0.7447193396914319,-0.11320255233008523,0.3024311798165168,-0.33611546901930933
69,0.8457576766416519,-0.4788188937827856,0.0,-0.5848109010364404,0.10852213820159314,0.22079323275971577,0.44467587385099105,-0.4324717029926405,-0.9612271414305273,-0.7447193396914319,-0.12404662482967482,0.3024311798165198,0.015879031928639015
70,0.8457576766416519,-0.4709843181825049,-329.43,-0.3328188756816996,0.10852213820159314,0.44319685392653213,0.4271479879789012,-0.4324717029926405,-0.9612271414305273,-0.7447193396914319,0.5808180876436475,0.3024311798165198,0.015879031928639015
71,0.8457576766416519,-0.4727252733187293,145.17999999999995,-0.0808268503269587,0.8634956177943649,0.4358324956097502,0.44980598678916367,-0.4324717029926405,-0.9612271414305273,-0.7447193396914319,0.492943707043525,0.3024311798165198,0.015879031928639015
72,0.8457576766416519,-0.477703394954666,-207.23848058252432,0.423157200382523,0.8634956177943649,0.4349978683338483,0.6873017151991216,-0.4324717029926405,-0.9612271414305273,-0.7447193396914319,0.3994603234263735,0.3024311798165198,0.015879031928639015
73,0.8457576766416519,-0.48835890614864413,-207.23848058252432,-0.5848109010364404,0.10852213820159314,0.19575441448265687,0.396224807212694,-0.4324717029926405,-0.9612271414305273,-0.6790465646807883,-0.12404662482967482,0.3024311798165198,0.015879031928639015
74,0.8457576766416519,-0.48447408435917294,-1500.0,-0.3328188756816996,0.10852213820159314,0.32968754440386566,0.3955122915268367,-0.4324717029926405,-0.9612271414305273,-0.6790465646807883,0.3519707645488606,0.3024311798165198,0.015879031928639015
75,0.8457576766416519,-0.4866273855796226,-207.23848058252432,0.17116517502778217,0.8634956177943649,0.3091655325610997,0.35660893507902763,-0.4324717029926405,-0.9612271414305273,-0.6790465646807883,0.32467361653265236,0.3024311798165198,0.015879031928639015
76,0.8457576766416519,-0.5882204701451662,9.409999999999968,-0.5848109010364404,0.10852213820159314,-0.48643064426191596,0.4161752464166987,-0.4324717029926405,-0.9612271414305273,0.059772154188952965,-0.12404662482967482,0.3024311798165198,0.015879031928639015
77,0.8457576766416519,-0.588592858062414,-84.70000000000005,-0.3328188756816996,0.10852213820159314,-0.47906628594513395,0.3548988974329702,-0.4324717029926405,-0.9612271414305273,0.059772154188952965,-0.14274330155310513,0.3024311798165198,0.015879031928639015
78,0.8457576766416519,-0.5888092981335418,-71.36000000000001,-0.0808268503269587,0.8634956177943649,-0.47759341428177754,0.4047749954429818,-0.4324717029926405,-0.9612271414305273,0.059772154188952965,-0.24744469120431484,0.3024311798165198,0.015879031928639015
79,0.8457576766416519,-0.597934467029739,-64.76400000000001,-0.5848109010364404,0.10852213820159314,-0.5724954451240416,0.4589261875681372,-0.4324717029926405,-0.9612271414305273,1.7015915294550445,-0.12404662482967482,0.3024311798165198,0.015879031928639015
80,0.8457576766416519,-0.5979996765383478,5.0,-0.3328188756816996,0.10852213820159314,-0.5726918280124891,0.27680717826300916,-0.4324717029926405,-0.9612271414305273,1.7015915294550445,-0.15003500547524296,0.3024311798165198,0.015879031928639015
81,0.8457576766416519,-0.597740503427536,-49.72500000000002,-0.0808268503269587,0.8634956177943649,-0.5658429747778818,0.2674019712096927,-0.4324717029926405,-0.9612271414305273,1.7015915294550445,-0.13704081515245892,0.3024311798165198,0.015879031928639015
82,-1.1350012184335831,-0.4303363178501853,-41.96000000000004,0.17116517502778217,-0.6464513413911787,0.9788311821671432,0.5871790110224527,-0.4324717029926405,0.5870327847829602,-0.7200920490624405,0.5864270906606766,0.3024311798165188,-0.13761365209128612
83,-1.1350012184335831,1.7096177648800142,2.419999999999959,0.17116517502778217,-0.6464513413911787,1.4923724354574082,0.5301777561538681,-0.4324717029926405,0.5870327847829602,-0.7200920490624405,0.27793192472407663,0.3024311798165168,-0.23863689820644063
84,-1.1350012184335831,2.3822469089998815,2.419999999999959,0.17116517502778217,-0.6464513413911787,1.1472295090108917,0.4161752464166987,-0.4324717029926405,0.5870327847829602,-0.7200920490624405,-0.12404662482967482,0.3024311798165188,-0.3201072579767268
85,-1.1350012184335831,3.4375309993826595,2.419999999999959,0.17116517502778217,-0.6464513413911787,0.9385726900354016,0.24517148181094467,-0.4324717029926405,0.5870327847829602,-0.7200920490624405,0.33963095791139664,0.3024311798165168,-0.3733345596933137
86,-1.1350012184335831,-0.2650981979077354,1.3550000000000182,1.0531372637693752,0.48600887799797904,-0.6409103338869464,-1.0014744627924366,-0.4324717029926405,-0.5358810078553934,-0.6790465646807883,-0.11497873661881115,0.3024311798165168,-0.29476092382597097
87,-1.1350012184335831,-0.4842465447972181,-0.6585000000000036,1.0531372637693752,0.48600887799797904,-0.6427759713271979,-1.0132594722365165,-0.4324717029926405,-0.5358810078553934,0.3060450604788667,-0.11825065504541145,0.3024311798165168,-0.29476092382597097
88,-1.1350012184335831,-0.18728521746462767,-0.6589999999999918,1.0531372637693752,0.48600887799797904,-0.6420640833565757,-1.0189453474096577,-0.4324717029926405,-0.5358810078553934,1.7015915294550445,-0.122924824226269,0.3024311798165168,-0.29476092382597097
89,-1.1350012184335831,-0.22559788492693378,-15.0,-0.5848109010364404,0.48600887799797904,-0.6404930202489956,-1.002015974713688,-0.4324717029926405,-0.5358810078553934,-0.6790465646807883,-0.12404662482967482,0.3024311798165168,-0.29476092382597097
90,-1.1350012184335831,-0.35327255303790406,-52.0,-0.5848109010364404,0.48600887799797904,-0.6420640833565757,-1.0134162256874049,-0.4324717029926405,-0.5358810078553934,0.3060450604788667,-0.12404662482967482,0.3024311798165168,-0.29476092382597097
91,-1.1350012184335831,0.037421199456505676,-70.0,-0.5848109010364404,0.48600887799797904,-0.6413767432470092,-1.0182043310963662,-0.4324717029926405,-0.5358810078553934,1.7015915294550445,-0.12404662482967482,0.3024311798165168,-0.29476092382597097
92,-1.1350012184335831,0.5063219643183838,-20.0,-0.23202206553980326,-0.26896460159479274,1.0406917920281118,0.7581827756282068,1.243129957974661,0.6210604754689708,-0.6790465646807883,-0.12404662482967482,-0.5648302995521257,-0.4519081955606564
93,-1.1350012184335831,-0.24287979214466698,-1219.58,-0.23202206553980326,-0.26896460159479274,0.7313887427232679,0.6712558619536152,1.243129957974661,0.6210604754689708,0.47022699800547585,-0.12404662482967482,-0.5648302995521257,-0.4911950134943277
94,-1.1350012184335831,-0.36773518958556395,-1182.0,-0.2824204706107514,-0.26896460159479274,0.4490883405799578,0.541578007127585,1.243129957974661,0.6210604754689708,1.7015915294550445,-0.12404662482967482,-0.5648302995521252,-0.5258598528475671
95,-1.1350012184335831,0.20111371530128733,342.15,-0.0808268503269587,-0.26896460159479274,1.2876432742508683,1.735754296624434,1.243129957974661,0.6210604754689708,-0.6790465646807883,-0.0013964255239720268,-0.5648302995521257,-0.4519081955606564
96,-1.1350012184335831,-0.18756270473530418,0.0,-0.030428445256010486,-0.26896460159479274,0.927771631170788,1.7400293907395783,1.243129957974661,0.6210604754689708,0.47022699800547585,0.20202341722694966,-0.5648302995521257,-0.4911950134943277
97,-1.1350012184335831,-0.38162342748292344,0.0,-0.0808268503269587,-0.26896460159479274,0.3877186879401078,1.5547753124166777,1.243129957974661,0.6210604754689708,1.7015915294550445,-0.04365091491892451,-0.5648302995521252,-0.5258598528475671
98,-1.1350012184335831,0.5063358386819177,0.0,-0.23202206553980326,-0.26896460159479274,0.41717612120723585,-0.5157952706846608,1.243129957974661,0.6210604754689708,-0.6790465646807883,-0.12404662482967482,-0.5648302995521257,-0.4519081955606564
99,-1.1350012184335831,0.03463522725891349,-0.1000000000000227,-0.23202206553980326,-0.26896460159479274,0.2404315216044677,-0.6668485960864102,1.243129957974661,0.6210604754689708,0.47022699800547585,-0.12404662482967482,-0.5648302995521257,-0.4911950134943277
100,-1.1350012184335831,-0.2983494975529019,399.9500000000001,-0.2824204706107514,-0.26896460159479274,-0.06887152770037644,-0.7281249450701387,1.243129957974661,0.6210604754689708,1.7015915294550445,-0.12404662482967482,-0.5648302995521252,-0.5258598528475671
101,0.9759484021395547,-0.1537175823308899,49.89999999999998,1.1791332764467457,0.8634956177943649,-0.12778639423463242,-0.3120157845294706,-0.4324717029926405,0.5530050940969494,-0.7200920490624405,0.5752090846266185,0.3024311798165188,-0.196543878991793
102,0.9759484021395547,-0.036104602654649945,0.0,1.1791332764467457,0.8634956177943649,-0.29471184941502454,-0.48985969971945476,4.594333279909264,0.5530050940969494,-0.7200920490624405,0.5709088489802295,3.181087685737956,-0.5147671042545303
103,0.9759484021395547,-0.4143169777140302,0.0,-0.5596116985009664,0.5803805629470755,-0.15233425529057243,-0.46734420404636384,0.40532912749101024,0.5530050940969494,-0.5969555959174836,-0.12404662482967482,-1.8583297383136181,1.192525755091585
104,0.9759484021395547,-0.3373503334464858,0.0499999999999545,-0.3328188756816996,-0.6464513413911787,0.026275981752447063,0.22066094221745328,2.9187316189419628,0.5530050940969494,-0.7447193396914319,1.359347706407285,-1.1676829476534005,0.8991459586344597
105,-0.5584422912285851,-0.07712277100605205,0.0499999999999545,-0.3328188756816996,-1.0239380811875645,0.7755748926239598,-0.15383730226914807,-0.4324717029926405,0.6210604754689708,-0.7200920490624405,-0.12404662482967482,0.3024311798165188,-0.05562377118623253
106,-1.1350012184335831,-0.36432209615624284,99.95000000000005,-0.3328188756816996,-1.0239380811875645,3.1272599817830127,1.356695951748346,-0.4324717029926405,-2.2202516968129236,-0.7200920490624405,-0.040360299815600756,0.3024311798165188,-0.196543878991793
107,0.8364583391060875,-0.22563673314482852,-0.0499999999999545,0.6751492257372639,0.8634956177943649,-0.2350261800436119,-0.6063560143571246,-0.4324717029926405,0.6210604754689708,-0.5148646271541791,-0.05488761762970612,0.3024311798165188,-0.13761365209128612
108,0.8364583391060875,0.10261683370195232,-207.23848058252432,0.6751492257372639,0.8634956177943649,-0.5464943506935901,-0.6028219365552725,-0.4324717029926405,0.6210604754689708,-0.6380010802991359,-0.027800994193403736,0.3024311798165168,0.3338281631127697
109,0.9759484021395547,-0.17661305703440897,-781.28,-0.5848109010364404,0.48600887799797904,0.1535320934664401,0.07131765446176136,0.40532912749101024,0.5530050940969494,1.7015915294550445,-0.12404662482967482,-1.8583297383136181,0.6874095245158119
110,0.8364583391060875,1.4034938078696855,-1022.0,-0.0808268503269587,-0.6464513413911787,0.8417166494530847,0.3405915824609554,-0.4324717029926405,0.6210604754689708,-0.7200920490624405,0.049084601629289765,0.3024311798165168,-0.2903713352300302
111,0.8364583391060875,-0.2262344407258657,-471.0,-0.24210174655399283,-0.6464513413911787,-0.28980227720383656,-0.44277666319800385,-0.4324717029926405,0.6210604754689708,-0.7200920490624405,0.7715241902226365,0.3024311798165188,-0.4734906534812999
