,id,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,max/min,exc_dir,ver_s_dir,area/volume
251,0.5254237288135593,0.982532751091703,0.014787769784172658,0.17609125905568124,0.007142857142857143,0.9999999999999999,0.010525891272785937,0.09832474143030807,0.0,0.9824561403508771,0.008620689655172414,0.00787166454891995,0.5943878937498531,1.0,0.0,1.0,0.2202729044834308
252,0.527306967984934,0.982532751091703,0.01845143884892087,1.0791812460476249,0.007142857142857143,0.9999999999999999,0.01697854492660107,0.0961274678697498,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498528,1.0,0.0,1.0,0.1979949874686717
253,0.5291902071563088,0.982532751091703,0.022914388489208633,0.47712125471966244,0.007142857142857143,0.9999999999999999,0.025447652847233417,0.09394319592789303,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498532,1.0,0.0,1.0,0.1797676008202324
254,0.5310734463276836,0.982532751091703,0.019384028776978406,0.47712125471966244,0.007142857142857143,0.9999999999999999,0.05287143087594773,0.13104981570205493,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498531,1.0,0.0,1.0,0.12280701754385964
255,0.5329566854990584,0.982532751091703,0.02011654676258992,2.225309281725863,0.007142857142857143,0.9999999999999999,0.08271495402484272,0.1398389099442881,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498531,1.0,0.0,1.0,0.08466819221967964
256,0.5348399246704331,0.0,0.006158273381294957,2.716003343634799,0.0,0.22135706340378195,0.01750282303597354,0.1015881477243917,0.16666666666666666,0.9912280701754386,0.8563218390804597,0.0,0.2899296211831417,1.0,1.0,1.0,0.8329156223893068
257,0.5367231638418078,0.9912663755458515,0.007572877697841721,2.800717078282385,0.014285714285714285,0.22135706340378195,0.05041135667043071,0.18305629050816832,0.16666666666666666,0.9912280701754386,0.06609195402298851,0.0,0.28992962118314164,1.0,0.0,1.0,0.4932385909829518
258,0.5386064030131826,0.9912663755458515,4.460431654675473e-05,-inf,0.04285714285714286,0.22135706340378195,0.00032021293757057424,0.18175612863801546,0.16666666666666666,0.9912280701754386,0.5689655172413792,0.013087674714104193,0.28992962118314164,1.0,1.0,1.0,0.41910851896095347
259,0.5404896421845574,0.982532751091703,0.006115107913669065,-inf,0.0028571428571428584,0.0211345939933259,0.021777706081626068,0.0348378373107452,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498531,1.0,0.0,1.0,0.1651369225739935
260,0.5423728813559322,0.982532751091703,0.008273381294964029,-inf,0.0028571428571428584,0.0211345939933259,0.02782706888207776,0.033537675440592364,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498528,1.0,0.0,1.0,0.15352583794115643
261,0.5442561205273069,0.982532751091703,0.008992805755395683,-inf,0.0028571428571428584,0.0211345939933259,0.03992579448298113,0.04575919702002901,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498531,1.0,0.0,1.0,0.136924369337809
262,0.5461393596986817,0.982532751091703,0.008273381294964029,-inf,0.0028571428571428584,0.0211345939933259,0.03387643168252944,0.05616049198125168,0.0,0.9824561403508771,0.008620689655172414,0.012198221092757306,0.5943878937498528,1.0,0.0,1.0,0.12118358821173847
263,0.5480225988700564,0.982532751091703,0.015827338129496403,2.9178131352390158,0.0028571428571428584,0.0211345939933259,0.0653331182448782,0.08190369701027779,0.0,0.9824561403508771,0.008620689655172414,0.017090216010165183,0.5943878937498531,1.0,0.0,1.0,0.10604882536606813
264,0.5499058380414312,0.982532751091703,0.015107913669064749,-inf,0.0028571428571428584,0.0211345939933259,0.028633650588804644,0.0418587114095705,0.0,0.9824561403508771,0.008620689655172414,0.03418043202033036,0.5943878937498528,1.0,0.0,1.0,0.0925630814827491
